Site,Place,Latitude,Longitude,Year,Microplastic_Level
NMS,Nasipit,8.996156919,125.2952457,2022,17.61464243
NMS,Nasipit,8.995956273,125.2887117,2022,232.8096319
NMS,Nasipit,8.990889782,125.2801152,2022,59.44156818
NMS,Nasipit,8.986491717,125.2873292,2022,432.6665
NMS,Nasipit,8.987771162,125.2889739,2022,29.38042472
NMS,Nasipit,8.984750883,125.287465,2022,438.1092567
NMS,Nasipit,8.992389807,125.2892699,2022,86.77344623
NMS,Nasipit,8.987595716,125.2972667,2022,0
NMS,Nasipit,8.980512841,125.286825,2022,126.3730349
NMS,Nasipit,8.987603912,125.2879765,2022,367.1456687
NMS,Nasipit,8.992158102,125.2952977,2022,130.9727469
NMS,Nasipit,8.996259715,125.2943625,2022,336.9428592
NMS,Nasipit,8.984869646,125.2985407,2022,64.25162691
NMS,Nasipit,8.981205348,125.2986887,2022,163.6258167
NMS,Nasipit,8.989717435,125.2851355,2022,46.88433337
NMS,Nasipit,8.985697458,125.2861458,2022,270.608674
NMS,Nasipit,8.986226154,125.2922067,2022,98.58679067
NMS,Nasipit,8.994323013,125.2854525,2022,137.4462442
NMS,Nasipit,8.983622987,125.2936224,2022,48.61658933
NMS,Nasipit,8.983628767,125.2905033,2022,181.1073227
NMS,Nasipit,8.991346244,125.2851313,2022,65.44445958
NMS,Nasipit,8.999258538,125.2896709,2022,275.6516032
NMS,Nasipit,8.980868251,125.292663,2022,97.72558069
NMS,Nasipit,8.999028067,125.2920322,2022,255.5974097
NMS,Nasipit,8.984561595,125.2842409,2022,56.81468918
NMS,Nasipit,8.99221962,125.2882206,2022,107.5030278
NMS,Nasipit,8.99561051,125.2854961,2022,34.14230034
NMS,Nasipit,8.996452286,125.2884748,2022,172.8449141
NMS,Nasipit,8.992477186,125.2890354,2022,64.18370955
NMS,Nasipit,8.991732169,125.2833603,2022,322.6054795
NMS,Nasipit,8.984334796,125.2819143,2022,68.3505301
NMS,Nasipit,8.980472772,125.2928394,2022,360.4219916
NMS,Nasipit,8.984638942,125.2878181,2022,123.887266
NMS,Nasipit,8.991889527,125.2899353,2022,157.9310415
NMS,Nasipit,8.988563992,125.294352,2022,106.2251005
NMS,Nasipit,8.993848723,125.2998251,2022,315.1827016
NMS,Nasipit,8.985483213,125.2815884,2022,105.8937396
NMS,Nasipit,8.981713165,125.2978838,2022,183.3626345
NMS,Nasipit,8.984533128,125.2870999,2022,24.19386945
NMS,Nasipit,8.981388477,125.2903812,2022,276.7825141
NMS,Nasipit,8.997601582,125.2930175,2022,7.467265576
NMS,Nasipit,8.990659156,125.2864867,2022,390.6417598
NMS,Nasipit,8.999882787,125.2932368,2022,18.16999611
NMS,Nasipit,8.991155668,125.294613,2022,169.2338418
NMS,Nasipit,8.991245936,125.2991525,2022,53.83617781
NMS,Nasipit,8.983506059,125.2938001,2022,269.401976
NMS,Nasipit,8.981933529,125.2890074,2022,11.8620849
NMS,Nasipit,8.995123267,125.2869514,2022,375.0204874
NMS,Nasipit,8.998543556,125.2846928,2022,74.38845932
NMS,Nasipit,8.987986318,125.2830483,2022,388.9724725
NMS,Nasipit,8.99041916,125.2924717,2022,59.9404698
NMS,Nasipit,8.981782489,125.2951054,2022,265.2984461
NMS,Nasipit,8.995640562,125.2941749,2022,50.84715736
NMS,Nasipit,8.980723208,125.2860626,2022,159.9570474
NMS,Nasipit,8.981752855,125.2987392,2022,14.41158941
NMS,Nasipit,8.991076045,125.2861105,2022,123.5983216
NMS,Nasipit,8.992011887,125.2903136,2022,0
NMS,Nasipit,8.998387839,125.2899393,2022,259.3743713
NMS,Nasipit,8.987612466,125.2975595,2022,52.50332082
NMS,Nasipit,8.997361134,125.2961185,2022,173.4635576
NMS,Nasipit,8.981618386,125.2880596,2022,86.22402902
NMS,Nasipit,8.98347049,125.293899,2022,253.2284334
NMS,Nasipit,8.992819442,125.2964496,2022,55.27813181
NMS,Nasipit,8.982650493,125.2972403,2022,247.1329116
NMS,Nasipit,8.992125059,125.2952962,2022,80.83715631
NMS,Nasipit,8.983496773,125.2900513,2022,127.9805788
NMS,Nasipit,8.987350688,125.2813634,2022,46.12550439
NMS,Nasipit,8.980516238,125.2827033,2022,256.4898154
NMS,Nasipit,8.999316443,125.28865,2022,71.93280304
NMS,Nasipit,8.986236323,125.2901228,2022,142.3897373
NMS,Nasipit,8.992816526,125.2843208,2022,51.10625365
NMS,Nasipit,8.992391759,125.293004,2022,225.5479847
NMS,Nasipit,8.981163276,125.2998973,2022,101.6383449
NMS,Nasipit,8.981155611,125.2939007,2022,179.7285909
NMS,Nasipit,8.993843227,125.2812458,2022,46.21066199
NMS,Nasipit,8.990188443,125.2999339,2022,300.0556367
NMS,Nasipit,8.986125072,125.2924779,2022,92.36287635
NMS,Nasipit,8.990540829,125.2885217,2022,93.41037631
NMS,Nasipit,8.987355187,125.2882826,2022,48.61250143
NMS,Nasipit,8.996550758,125.2946723,2022,183.9549685
NMS,Nasipit,8.980383846,125.2851963,2022,0
NMS,Nasipit,8.995205796,125.2827422,2022,80.57589068
NMS,Nasipit,8.980242415,125.284824,2022,61.22765512
NMS,Nasipit,8.999517475,125.2960307,2022,248.2461037
NMS,Nasipit,8.982194724,125.2909592,2022,73.46590025
NMS,Nasipit,8.989087547,125.2968871,2022,246.871992
NMS,Nasipit,8.983000973,125.2864935,2022,26.71268739
NMS,Nasipit,8.994747142,125.2895204,2022,92.83500507
NMS,Nasipit,8.989188935,125.2957003,2022,5.684817192
NMS,Nasipit,8.997841694,125.2991067,2022,173.3510271
NMS,Nasipit,8.993762694,125.2887521,2022,87.70345389
NMS,Nasipit,8.985093412,125.2968174,2022,497.1412289
NMS,Nasipit,8.993187078,125.2979024,2022,36.83735173
NMS,Nasipit,8.992733394,125.2922787,2022,253.6663953
NMS,Nasipit,8.98300338,125.2947487,2022,32.27185363
NMS,Nasipit,8.990244438,125.2936046,2022,208.1487631
NMS,Nasipit,8.981425135,125.2802422,2022,61.26846825
NMS,Nasipit,8.999130028,125.2947502,2022,95.67321227
NMS,Nasipit,8.986994065,125.2954931,2022,25.52741007
NMS,Nasipit,8.993227412,125.2837039,2022,385.834268
NMS,Nasipit,8.985300929,125.2804189,2022,77.78284683
NMS,Nasipit,8.981643433,125.2993572,2022,364.1072229
NMS,Nasipit,8.992493271,125.2876388,2022,32.16746381
NMS,Nasipit,8.984113745,125.2824277,2022,402.1579209
NMS,Nasipit,8.992878085,125.290606,2022,72.75306959
NMS,Nasipit,8.980839024,125.2993698,2022,176.2785515
NMS,Nasipit,8.999599407,125.2920376,2022,84.23953836
NMS,Nasipit,8.991648453,125.2949615,2022,311.6671988
NMS,Nasipit,8.982561915,125.2867654,2022,88.7112018
NMS,Nasipit,8.998561673,125.2844923,2022,130.3066587
NMS,Nasipit,8.9887881,125.2922588,2022,0
NMS,Nasipit,8.998861517,125.2848139,2022,224.6531849
NMS,Nasipit,8.997738498,125.2929162,2022,47.0037009
NMS,Nasipit,8.985718136,125.2963189,2022,230.8545365
NMS,Nasipit,8.995100839,125.2892108,2022,64.29454627
NMS,Nasipit,8.996839971,125.2945698,2022,325.9396781
NMS,Nasipit,8.983548575,125.2909005,2022,91.83207693
NMS,Nasipit,8.999693395,125.2987478,2022,295.7882518
NMS,Nasipit,8.996355707,125.2842702,2022,35.42655841
NMS,Nasipit,8.990117054,125.2968141,2022,285.3799099
NMS,Nasipit,8.991806954,125.2901672,2022,108.1754639
NMS,Nasipit,8.985950969,125.2913004,2022,336.3028161
NMS,Nasipit,8.992725827,125.2952224,2022,67.34160568
NMS,Nasipit,8.983201433,125.2892311,2022,226.0542956
NMS,Nasipit,8.996001419,125.2840807,2022,29.27041276
NMS,Nasipit,8.991101699,125.2946614,2022,112.9996364
NMS,Nasipit,8.987107691,125.2956758,2022,69.30266847
NMS,Nasipit,8.99108453,125.2801046,2022,160.0820493
NMS,Nasipit,8.99916147,125.2873588,2022,75.59834821
NMS,Nasipit,8.986538632,125.2829778,2022,332.7560084
NMS,Nasipit,8.999926687,125.2873662,2022,44.03572727
NMS,Nasipit,8.988972213,125.2944414,2022,275.7398822
NMS,Nasipit,8.987830514,125.2882524,2022,84.38638261
NMS,Nasipit,8.993912363,125.2800644,2022,75.2208126
NMS,Nasipit,8.995883947,125.2818598,2022,94.58647464
NMS,Nasipit,8.991764045,125.2896195,2022,185.3597951
NMS,Nasipit,8.991599676,125.2912297,2022,61.26448078
NMS,Nasipit,8.991213202,125.2920698,2022,367.316603
NMS,Nasipit,8.985396414,125.296501,2022,73.875008
NMS,Nasipit,8.989965114,125.2815412,2022,230.5036496
NMS,Nasipit,8.99569794,125.2941536,2022,41.550721
NMS,Nasipit,8.995772299,125.2903454,2022,119.2080951
NMS,Nasipit,8.986563855,125.2886804,2022,49.57398611
NMS,Nasipit,8.981772009,125.2844122,2022,423.3808026
NMS,Nasipit,8.99996695,125.2986623,2022,75.05838917
NMS,Nasipit,8.992851304,125.288425,2022,389.8816202
NMS,Nasipit,8.982366724,125.2881981,2022,73.55264001
NMS,Nasipit,8.996796046,125.2876767,2022,465.8982072
NMS,Nasipit,8.983689525,125.2872447,2022,103.2616575
NMS,Nasipit,8.986690226,125.2805239,2022,266.1399284
NMS,Nasipit,8.985974511,125.2988136,2022,0.89753921
NMS,Nasipit,8.985185935,125.2885931,2022,308.8380282
NMS,Nasipit,8.989163738,125.2896594,2022,39.09421705
